"athygli"	"íDat"
"aukning(ar|in|u)?"	"íDat"
"áfang[ai]"	"íDat"
"áhersl(an?|u[mr]?)"	"íDat"
"áhrifa?"	"íDat"
"álita?"	"íDat"
"ástand(ið|inu|sins)?"	"íDat"
"baugi"	"íDat"
"blað(ið)?"	"íDat"
"boði"	"íDat"
"borgina"	"íDat"
"bráðabirgða"	"íDat"
"döfinni"	"íDat"
"erindi"	"íDat"
"farvegi?"	"íDat"
"fólk(ið?|inu|s)?"	"íDat"
"fótfestu"	"íDat"
"framtíð(ar|in)?"	"íDat"
"för"	"íDat"
"gagni"	"íDat"
"gangi?"	"íDat"
"gildi"	"íDat"
"hlið(ar)?"	"íDat"
"hliðar"	"íDat"
"hlut(i|ina|inn|ir|irnir|um|ur)?"	"íDat"
"hlutverk"	"íDat"
"hóp(ar?|inn||num|um|ur)?"	"íDat"
"hólmi"	"íDat"
"huga?"	"íDat"
"hugmynd(in|inni|ir|um)?"	"íDat"
"hugsjón(ir|um)"	"íDat"
"hugsun(ar|in)?"	"íDat"
"hætti"	"íDat"
"höfuðið"	"íDat"
"\S*máli"	"íDat"
"hönd(um)?"	"íDat"
"kafi"	"íDat"
"kaflaskil"	"íDat"
"kost(ir?|irnir)?"	"íDat"
"kostum"	"íDat"
"kosturinn"	"íDat"
"köttinn"	"íDat"
"lagi"	"íDat"
"leiðarljós"	"íDat"
"leiðinni"	"íDat"
"leik"	"íDat"
"leyfð"	"íDat"
"liði?"	"íDat"
"ljós"	"íDat"
"mál(i?|um)?"	"íDat"
"meðaltali?"	"íDat"
"\S*þætti"	"íDat"
"mistök(in|um)?"	"íDat"
"möguleika(r|rnir)?"	"íDat"
"notkun(ar)?"	"íDat"
"notum"	"íDat"
"orð"	"íDat"
"reynsl(a|u|una)?"	"íDat"
"rúsín(an|una)"	"íDat"
"rætur"	"íDat"
"röð"	"íDat"
"sessi?"	"íDat"
"sinn(i|um)?"	"íDat"
"skref(in|ið)?"	"íDat"
"sköpum"	"íDat"
"stað"	"íDat"
"staða[nr]?"	"íDat"
"staður"	"íDat"
"standi"	"íDat"
"stoð"	"íDat"
"stund(ir)?"	"íDat"
"stöðu(na)?"	"íDat"
"sýnis"	"íDat"
"valda?"	"íDat"
"valdur"	"íDat"
"vara"	"íDat"
"vígi"	"íDat"
"vægi"	"íDat"
"völl"	"íDat"
"yfirburð(i|um)"	"íDat"
"yfirhöndin(a|ni)"	"íDat"
"yfirlæti"	"íDat"
"þátt"	"íDat"
"þáttu[rm]"	"íDat"
"þátturinn"	"íDat"
"þróun(in|inni|ina)?"	"íDat"
"þætti(r|rnir)?"	"íDat"
"þörf"	"íDat"
"íDat"	"þætti"
"íDat"	"þúsundatali"
"íDat"	"þúfu"
"íDat"	"þróun"
"íDat"	"þáttu(nu)?m"
"íDat"	"þágu"
"íDat"	"vændum"
"íDat"	"von"
"íDat"	"veru"
"íDat"	"verki"
"íDat"	"vegi"
"íDat"	"veðri"
"íDat"	"vali"
"íDat"	"úrvali"
"íDat"	"upphafi"
"íDat"	"undirbúningi"
"íDat"	"umræðu(nni|m)?"
"íDat"	"umhverfi"
"íDat"	"trú"
"íDat"	"trássi"
"íDat"	"tilvik(i|um)"
"íDat"	"tilliti"
"íDat"	"tilgangi"
"íDat"	"tilfell(i|um)"
"íDat"	"tilefni"
"íDat"	"tengslum"
"íDat"	"tegundu(um)?"
"íDat"	"sæti"
"íDat"	"störfum"
"íDat"	"stærð"
"íDat"	"stíl"
"íDat"	"stefnu"
"íDat"	"skyni"
"íDat"	"skilningi"
"íDat"	"sessi"
"íDat"	"sekknum"
"íDat"	"samvinnu"
"íDat"	"samræmi"
"íDat"	"samráði"
"íDat"	"samhengi"
"íDat"	"sambandi"
"íDat"	"samanburði"
"íDat"	"röð(inni|um)?"
"íDat"	"reynd"
"íDat"	"raun"
"íDat"	"pylsuendanum"
"íDat"	"nýtingu"
"íDat"	"nyt"
"íDat"	"nútíma"
"íDat"	"nútíð"
"íDat"	"notkun"
"íDat"	"návígi"
"íDat"	"nálægð"
"íDat"	"nágrenni(nu)?"
"íDat"	"nafni"
"íDat"	"mæli"
"íDat"	"mynd"
"íDat"	"mun"
"íDat"	"mótun"
"íDat"	"miðju(nni)?"
"íDat"	"metrum"
"íDat"	"merkingu"
"íDat"	"meirihluta"
"íDat"	"meðförum"
"íDat"	"máli"
"íDat"	"málefnum"
"íDat"	"mati"
"íDat"	"magni"
"íDat"	"ljósi"
"íDat"	"líkingu"
"íDat"	"leit"
"íDat"	"leik"
"íDat"	"lagi"
"íDat"	"kostnaði"
"íDat"	"höndu(nu)?m"
"íDat"	"höggi"
"íDat"	"höfn"
"íDat"	"húfi"
"íDat"	"huga"
"íDat"	"horn(i|um)"
"íDat"	"hnotskurn"
"íDat"	"hlutfalli"
"íDat"	"hlutföllum"
"íDat"	"hlutu(nu)?m"
"íDat"	"hluta(num)?"
"íDat"	"hendi"
"íDat"	"heimi"
"íDat"	"heild"
"íDat"	"heiðri"
"íDat"	"greinum"
"íDat"	"grein(inni)?"
"íDat"	"gildi"
"íDat"	"gerð"
"íDat"	"geira(num)?"
"íDat"	"geirum"
"íDat"	"gangi"
"íDat"	"för"
"íDat"	"fyrirrúmi"
"íDat"	"friði"
"íDat"	"framtíð(inni)?"
"íDat"	"framhaldi(nu)?"
"íDat"	"fortíð(inni)?"
"íDat"	"formi"
"íDat"	"flokki"
"íDat"	"fjölda"
"íDat"	"fari"
"íDat"	"enda(num)?"
"íDat"	"eigu"
"íDat"	"efnum"
"íDat"	"efni"
"íDat"	"byrjun"
"íDat"	"boði"
"íDat"	"bili"
"íDat"	"beygju"
"íDat"	"átt"
"íDat"	"áföngum"
"íDat"	"augum"
"íDat"	"anda"
"íDat"	"alvöru"
"íDat"	"\S*atriðum"
