"alvöru"	"úr"
"alþjóðavæðing\S*"	"úr"
"bæti"	"úr"
"dragi"	"úr"
"falli"	"úr"
"fell(ir)?"	"úr"
"flutzt"	"úr"
"foreldra"	"úr"
"gangi"	"úr"
"hátt"	"úr"
"heim(inn)?"	"úr"
"helling"	"úr"
"hendi"	"úr"
"hlut(a|ann|ir?|um|ur)?"	"úr"
"hætti"	"úr"
"láni"	"úr"
"leið"	"úr"
"leyti"	"úr"
"lífið"	"úr"
"líftóruna"	"úr"
"lungann"	"úr"
"nýsloppinn"	"úr"
"sinn(i|um)?"	"úr"
"spretti?"	"úr"
"stað"	"úr"
"sölu"	"úr"
"tilviljun\S*"	"úr"
"unnvörpum"	"úr"
"úlfald[ia]"	"úr"
"von"	"úr"
"mat"	"úr"
"spón"	"úr"
"skeri"	"úr"
"úr"	"röðum"
"úr"	"augsýn"
"úr"	"átt(um|inni)?"
"úr "	"b[íý]tum"
"úr"	"degi"
"úr"	"garði"
"úr"	"gildi"
"úr"	"glerhúsi"
"úr"	"greipum"
"úr"	"heimi"
"úr"	"hendi(nni)?"
"úr"	"hlátri"
"úr"	"hlut(a|anum|um|unum)?"
"úr"	"horni"
"úr"	"hóp(i|um|num)"
"úr"	"húsi"
"úr"	"hönd(inni|um|unum)?"
"úr"	"klæðinu"
"úr"	"landi"
"úr"	"leik"
"úr"	"læðingi"
"úr"	"sambandi"
"úr"	"sauðar?leggnum"
"úr"	"sessi"
"úr"	"skel"
"úr"	"skorðum"
"úr"	"tunnunni"
"úr"	"virkni"
"úr"	"viti"
"úr"	"þáttum"
"úr"	"búðinni"
"úr"	"fjarlægð"
"úr"	"fjarska"
"úr"	"fókus"
"úr"	"geir(a|anum|um)"
"úr"	"grasi"
"úr"	"hitanum"
"úr"	"hlaði"
"úr"	"hnefa"
"úr"	"hófi"
"úr"	"hungri"
"úr"	"hæð"
"úr"	"hættu(m|nni)?"
"úr"	"norðri"
"úr"	"suðri"
"úr"	"vestri"
"úr"	"austri"
"úr"	"notkun"
"úr"	"rúmi(nu)?"
"úr"	"umferð"
"úr"	"vasa"
"úr"	"vegi"
